PERIODO,CÓD_MES,MES,CÓD_REGIÓN,REGIÓN,CÓD_PROVINCIA,PROVINCIA,CÓD_MUNICIPIO,MUNICIPIO,CÓD_CAPITULO,UNIDAD_EJECUTORA,CÓD_ECO_TITULO,ECO_TITULO,CÓD_ECO_SUB_TITULO,ECO_SUB_TITULO,CÓD_CONCEPTO,CONCEPTO,CÓD_CUENTA,DES_CUENTA,PERCIBIDO
2024,03,Marzo,03,Región Cibao Nordeste,14,María Trinidad Sánchez,0001,Nagua,7086,Nagua,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,12500
2024,03,Marzo,03,Región Cibao Nordeste,14,María Trinidad Sánchez,0001,Nagua,7086,Nagua,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,1575000
2024,03,Marzo,06,Región Enriquillo,03,Baoruco,0001,Neiba,7087,Neyba,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,2145392
2024,03,Marzo,06,Región Enriquillo,03,Baoruco,0001,Neiba,7087,Neyba,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,2100
2024,03,Marzo,06,Región Enriquillo,03,Baoruco,0001,Neiba,7087,Neyba,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.3,Impuestos sobre la propiedad ,71878.570000000007
2024,03,Marzo,06,Región Enriquillo,03,Baoruco,0001,Neiba,7087,Neyba,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,300
2024,03,Marzo,06,Región Enriquillo,03,Baoruco,0001,Neiba,7087,Neyba,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,500
2024,03,Marzo,06,Región Enriquillo,03,Baoruco,0001,Neiba,7087,Neyba,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,16100
2024,03,Marzo,06,Región Enriquillo,03,Baoruco,0001,Neiba,7087,Neyba,1.2,Ingresos de capital,1.2.1,Venta (disposición) de activos no financieros (a valores brutos),1.7,Venta de activos no financieros,1.7.4,Venta de terrenos,357820
2024,03,Marzo,05,Región Valdesia,17,Peravia,0002,Nizao,7088,Nizao,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,1157958.8
2024,03,Marzo,05,Región Valdesia,17,Peravia,0002,Nizao,7088,Nizao,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,1200
2024,03,Marzo,05,Región Valdesia,17,Peravia,0002,Nizao,7088,Nizao,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,6180
2024,03,Marzo,05,Región Valdesia,17,Peravia,0002,Nizao,7088,Nizao,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,44500
2024,03,Marzo,05,Región Valdesia,17,Peravia,0002,Nizao,7088,Nizao,1.1,Ingresos corrientes,1.1.4,Rentas de la propiedad,1.6,Otros ingresos,1.6.1,Rentas de la propiedad,4500
2024,03,Marzo,06,Región Enriquillo,16,Pedernales,0002,Oviedo,7089,Oviedo,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,1114096
2024,03,Marzo,06,Región Enriquillo,16,Pedernales,0002,Oviedo,7089,Oviedo,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,29700
2024,03,Marzo,06,Región Enriquillo,16,Pedernales,0002,Oviedo,7089,Oviedo,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,0
2024,03,Marzo,07,Región El Valle,02,Azua,0004,Padre Las Casas,7090,Padre Las Casas,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,1238364
2024,03,Marzo,07,Región El Valle,02,Azua,0004,Padre Las Casas,7090,Padre Las Casas,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,850
2024,03,Marzo,07,Región El Valle,02,Azua,0004,Padre Las Casas,7090,Padre Las Casas,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,15805
2024,03,Marzo,07,Región El Valle,02,Azua,0004,Padre Las Casas,7090,Padre Las Casas,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,9200
2024,03,Marzo,07,Región El Valle,02,Azua,0004,Padre Las Casas,7090,Padre Las Casas,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,3000
2024,03,Marzo,07,Región El Valle,02,Azua,0004,Padre Las Casas,7090,Padre Las Casas,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,600
2024,03,Marzo,07,Región El Valle,02,Azua,0004,Padre Las Casas,7090,Padre Las Casas,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,1700
2024,03,Marzo,07,Región El Valle,02,Azua,0004,Padre Las Casas,7090,Padre Las Casas,1.1,Ingresos corrientes,1.1.4,Rentas de la propiedad,1.6,Otros ingresos,1.6.1,Rentas de la propiedad,29599
2024,03,Marzo,07,Región El Valle,02,Azua,0004,Padre Las Casas,7090,Padre Las Casas,1.1,Ingresos corrientes,1.1.4,Rentas de la propiedad,1.6,Otros ingresos,1.6.1,Rentas de la propiedad,23000
2024,03,Marzo,06,Región Enriquillo,04,Barahona,0004,Paraíso,7091,Paraiso,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,1505748.6
2024,03,Marzo,04,Región Cibao Noroeste,05,Dajabón,0003,Partido,7092,Partido,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,1214616
2024,03,Marzo,04,Región Cibao Noroeste,05,Dajabón,0003,Partido,7092,Partido,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,400
2024,03,Marzo,04,Región Cibao Noroeste,05,Dajabón,0003,Partido,7092,Partido,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,2250
2024,03,Marzo,04,Región Cibao Noroeste,05,Dajabón,0003,Partido,7092,Partido,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,2500
2024,03,Marzo,04,Región Cibao Noroeste,05,Dajabón,0003,Partido,7092,Partido,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,1600
2024,03,Marzo,04,Región Cibao Noroeste,05,Dajabón,0003,Partido,7092,Partido,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,8000
2024,03,Marzo,04,Región Cibao Noroeste,05,Dajabón,0003,Partido,7092,Partido,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,13000
2024,03,Marzo,04,Región Cibao Noroeste,05,Dajabón,0003,Partido,7092,Partido,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,1500
2024,03,Marzo,04,Región Cibao Noroeste,05,Dajabón,0003,Partido,7092,Partido,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,18043259.23
2024,03,Marzo,06,Región Enriquillo,16,Pedernales,0001,Pedernales,7093,Pedernales,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,1161296.3999999999
2024,03,Marzo,06,Región Enriquillo,16,Pedernales,0001,Pedernales,7093,Pedernales,1.1,Ingresos corrientes,1.1.9,Otros ingresos corrientes,1.6,Otros ingresos,1.6.4,Ingresos diversos,16500
2024,03,Marzo,01,Región Cibao Norte,25,Santiago,0001,Santiago,7094,Pedro García,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,507576
2024,03,Marzo,01,Región Cibao Norte,25,Santiago,0001,Santiago,7094,Pedro García,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,11525
2024,03,Marzo,01,Región Cibao Norte,25,Santiago,0001,Santiago,7094,Pedro García,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,39000
2024,03,Marzo,01,Región Cibao Norte,25,Santiago,0001,Santiago,7094,Pedro García,1.1,Ingresos corrientes,1.1.4,Rentas de la propiedad,1.6,Otros ingresos,1.6.1,Rentas de la propiedad,2000
2024,03,Marzo,07,Región El Valle,07,Elías Piña,0005,Pedro Santana,7095,Pedro Santana,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,1137495.1299999999
2024,03,Marzo,07,Región El Valle,07,Elías Piña,0005,Pedro Santana,7095,Pedro Santana,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,4000
2024,03,Marzo,07,Región El Valle,07,Elías Piña,0005,Pedro Santana,7095,Pedro Santana,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,9370
2024,03,Marzo,07,Región El Valle,07,Elías Piña,0005,Pedro Santana,7095,Pedro Santana,3.1,Fuentes financieras,3.1.1,Disminución de activos financieros,3.1,Disminución de activos financieros,3.1.1,Disminución de activos financieros corrientes,4500
2024,03,Marzo,04,Región Cibao Noroeste,15,Monte Cristi,0005,Pepillo Salcedo (Manzanillo),7096,Pepillo Salcedo,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,841412
2024,03,Marzo,04,Región Cibao Noroeste,15,Monte Cristi,0005,Pepillo Salcedo (Manzanillo),7096,Pepillo Salcedo,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.3,Impuestos sobre la propiedad ,37200
2024,03,Marzo,04,Región Cibao Noroeste,15,Monte Cristi,0005,Pepillo Salcedo (Manzanillo),7096,Pepillo Salcedo,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,1800
2024,03,Marzo,04,Región Cibao Noroeste,15,Monte Cristi,0005,Pepillo Salcedo (Manzanillo),7096,Pepillo Salcedo,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,8500
2024,03,Marzo,04,Región Cibao Noroeste,15,Monte Cristi,0005,Pepillo Salcedo (Manzanillo),7096,Pepillo Salcedo,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,0
2024,03,Marzo,04,Región Cibao Noroeste,15,Monte Cristi,0005,Pepillo Salcedo (Manzanillo),7096,Pepillo Salcedo,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,400
2024,03,Marzo,07,Región El Valle,02,Azua,0005,Peralta,7097,Peralta,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,1734678
2024,03,Marzo,07,Región El Valle,02,Azua,0005,Peralta,7097,Peralta,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,18050
2024,03,Marzo,07,Región El Valle,02,Azua,0005,Peralta,7097,Peralta,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,500
2024,03,Marzo,07,Región El Valle,02,Azua,0005,Peralta,7097,Peralta,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,75000
2024,03,Marzo,03,Región Cibao Nordeste,06,Duarte,0004,Pimentel,7098,Pimentel,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,2222770
2024,03,Marzo,03,Región Cibao Nordeste,06,Duarte,0004,Pimentel,7098,Pimentel,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,3100
2024,03,Marzo,03,Región Cibao Nordeste,06,Duarte,0004,Pimentel,7098,Pimentel,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,17700
2024,03,Marzo,03,Región Cibao Nordeste,06,Duarte,0004,Pimentel,7098,Pimentel,3.1,Fuentes financieras,3.1.1,Disminución de activos financieros,3.1,Disminución de activos financieros,3.1.1,Disminución de activos financieros corrientes,95049.53
2024,03,Marzo,02,Región Cibao Sur,28,Monsenor Nouel,0003,Piedra Blanca,7099,Piedra Blanca,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,1174074.8
2024,03,Marzo,02,Región Cibao Sur,28,Monsenor Nouel,0003,Piedra Blanca,7099,Piedra Blanca,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,2500
2024,03,Marzo,06,Región Enriquillo,04,Barahona,0010,Polo,7100,Polo,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,3743862.99
2024,03,Marzo,06,Región Enriquillo,04,Barahona,0010,Polo,7100,Polo,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,920936.27
2024,03,Marzo,06,Región Enriquillo,04,Barahona,0010,Polo,7100,Polo,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,6500
2024,03,Marzo,06,Región Enriquillo,04,Barahona,0010,Polo,7100,Polo,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,5310
2024,03,Marzo,06,Región Enriquillo,04,Barahona,0010,Polo,7100,Polo,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.9,Impuestos diversos,4000
2024,03,Marzo,06,Región Enriquillo,04,Barahona,0010,Polo,7100,Polo,3.1,Fuentes financieras,3.1.1,Disminución de activos financieros,3.1,Disminución de activos financieros,3.1.1,Disminución de activos financieros corrientes,3333.33
2024,03,Marzo,06,Región Enriquillo,10,Independencia,0004,Postrer Río,7101,Postrer Rio,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,795526
2024,03,Marzo,01,Región Cibao Norte,18,Puerto Plata,0001,Puerto Plata,7102,San Felipe de Puerto Plata,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,13958950.6
2024,03,Marzo,01,Región Cibao Norte,18,Puerto Plata,0001,Puerto Plata,7102,San Felipe de Puerto Plata,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,101102
2024,03,Marzo,01,Región Cibao Norte,18,Puerto Plata,0001,Puerto Plata,7102,San Felipe de Puerto Plata,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,22200
2024,03,Marzo,01,Región Cibao Norte,18,Puerto Plata,0001,Puerto Plata,7102,San Felipe de Puerto Plata,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,34887
2024,03,Marzo,01,Región Cibao Norte,18,Puerto Plata,0001,Puerto Plata,7102,San Felipe de Puerto Plata,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,922803
2024,03,Marzo,01,Región Cibao Norte,18,Puerto Plata,0001,Puerto Plata,7102,San Felipe de Puerto Plata,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,10934
2024,03,Marzo,01,Región Cibao Norte,18,Puerto Plata,0001,Puerto Plata,7102,San Felipe de Puerto Plata,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,4500
2024,03,Marzo,01,Región Cibao Norte,18,Puerto Plata,0001,Puerto Plata,7102,San Felipe de Puerto Plata,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,825844
2024,03,Marzo,01,Región Cibao Norte,18,Puerto Plata,0001,Puerto Plata,7102,San Felipe de Puerto Plata,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,10000
2024,03,Marzo,01,Región Cibao Norte,18,Puerto Plata,0001,Puerto Plata,7102,San Felipe de Puerto Plata,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,14000
2024,03,Marzo,01,Región Cibao Norte,18,Puerto Plata,0001,Puerto Plata,7102,San Felipe de Puerto Plata,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,1320236.07
2024,03,Marzo,01,Región Cibao Norte,18,Puerto Plata,0001,Puerto Plata,7102,San Felipe de Puerto Plata,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,78250
2024,03,Marzo,01,Región Cibao Norte,18,Puerto Plata,0001,Puerto Plata,7102,San Felipe de Puerto Plata,1.1,Ingresos corrientes,1.1.4,Rentas de la propiedad,1.6,Otros ingresos,1.6.1,Rentas de la propiedad,1321555.26
2024,03,Marzo,01,Región Cibao Norte,18,Puerto Plata,0001,Puerto Plata,7102,San Felipe de Puerto Plata,1.1,Ingresos corrientes,1.1.4,Rentas de la propiedad,1.6,Otros ingresos,1.6.1,Rentas de la propiedad,213000
2024,03,Marzo,01,Región Cibao Norte,18,Puerto Plata,0001,Puerto Plata,7102,San Felipe de Puerto Plata,3.1,Fuentes financieras,3.1.1,Disminución de activos financieros,3.1,Disminución de activos financieros,3.1.1,Disminución de activos financieros corrientes,933779.95
2024,03,Marzo,09,Región Higuamo,23,San Pedro de Macorís,0005,Quisqueya,7103,Quisqueya,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,2212670.7999999998
2024,03,Marzo,09,Región Higuamo,23,San Pedro de Macorís,0005,Quisqueya,7103,Quisqueya,3.1,Fuentes financieras,3.1.1,Disminución de activos financieros,3.1,Disminución de activos financieros,3.1.1,Disminución de activos financieros corrientes,0
2024,03,Marzo,09,Región Higuamo,23,San Pedro de Macorís,0005,Quisqueya,7103,Quisqueya,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,15200
2024,03,Marzo,09,Región Higuamo,23,San Pedro de Macorís,0005,Quisqueya,7103,Quisqueya,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,6075
2024,03,Marzo,09,Región Higuamo,23,San Pedro de Macorís,0005,Quisqueya,7103,Quisqueya,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,2000
2024,03,Marzo,09,Región Higuamo,23,San Pedro de Macorís,0005,Quisqueya,7103,Quisqueya,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,1500
2024,03,Marzo,09,Región Higuamo,23,San Pedro de Macorís,0003,Ramón Santana,7104,Ramon Santana,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,927940.5
2024,03,Marzo,09,Región Higuamo,23,San Pedro de Macorís,0003,Ramón Santana,7104,Ramon Santana,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,500
2024,03,Marzo,09,Región Higuamo,23,San Pedro de Macorís,0003,Ramón Santana,7104,Ramon Santana,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,600
2024,03,Marzo,09,Región Higuamo,23,San Pedro de Macorís,0003,Ramón Santana,7104,Ramon Santana,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.9,Impuestos diversos,1200
2024,03,Marzo,04,Región Cibao Noroeste,05,Dajabón,0004,Restauración,7105,Restauracion,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,859671
2024,03,Marzo,04,Región Cibao Noroeste,05,Dajabón,0004,Restauración,7105,Restauracion,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,2100
2024,03,Marzo,04,Región Cibao Noroeste,05,Dajabón,0004,Restauración,7105,Restauracion,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,9400
2024,03,Marzo,03,Región Cibao Nordeste,14,María Trinidad Sánchez,0004,Río San Juan,7106,Río San Juan,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,1926041
2024,03,Marzo,03,Región Cibao Nordeste,14,María Trinidad Sánchez,0004,Río San Juan,7106,Río San Juan,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,3600
2024,03,Marzo,03,Región Cibao Nordeste,14,María Trinidad Sánchez,0004,Río San Juan,7106,Río San Juan,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,140325
2024,03,Marzo,03,Región Cibao Nordeste,14,María Trinidad Sánchez,0004,Río San Juan,7106,Río San Juan,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,800
2024,03,Marzo,03,Región Cibao Nordeste,14,María Trinidad Sánchez,0004,Río San Juan,7106,Río San Juan,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,353576.4
2024,03,Marzo,03,Región Cibao Nordeste,14,María Trinidad Sánchez,0004,Río San Juan,7106,Río San Juan,1.1,Ingresos corrientes,1.1.4,Rentas de la propiedad,1.6,Otros ingresos,1.6.1,Rentas de la propiedad,22002
2024,03,Marzo,09,Región Higuamo,30,Hato Mayor,0002,Sabana de la Mar,7107,Sabana de la Mar,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de capital,1304789
2024,03,Marzo,09,Región Higuamo,30,Hato Mayor,0002,Sabana de la Mar,7107,Sabana de la Mar,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,6100
2024,03,Marzo,09,Región Higuamo,30,Hato Mayor,0002,Sabana de la Mar,7107,Sabana de la Mar,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,4200
2024,03,Marzo,09,Región Higuamo,30,Hato Mayor,0002,Sabana de la Mar,7107,Sabana de la Mar,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.9,Impuestos diversos,84200
2024,03,Marzo,09,Región Higuamo,30,Hato Mayor,0002,Sabana de la Mar,7107,Sabana de la Mar,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,11070
2024,03,Marzo,09,Región Higuamo,30,Hato Mayor,0002,Sabana de la Mar,7107,Sabana de la Mar,1.1,Ingresos corrientes,1.1.4,Rentas de la propiedad,1.6,Otros ingresos,1.6.1,Rentas de la propiedad,122025
2024,03,Marzo,09,Región Higuamo,30,Hato Mayor,0002,Sabana de la Mar,7107,Sabana de la Mar,1.2,Ingresos de capital,1.2.1,Venta (disposición) de activos no financieros (a valores brutos),1.7,Venta de activos no financieros,1.7.4,Venta de terrenos,84100
2024,03,Marzo,09,Región Higuamo,29,Monte Plata,0003,Sabana Grande de Boyá,7108,Sabana Grande de Boya,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias corrientes,2853017.4
2024,03,Marzo,09,Región Higuamo,29,Monte Plata,0003,Sabana Grande de Boyá,7108,Sabana Grande de Boya,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,43800
2024,03,Marzo,09,Región Higuamo,29,Monte Plata,0003,Sabana Grande de Boyá,7108,Sabana Grande de Boya,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,7500
2024,03,Marzo,09,Región Higuamo,29,Monte Plata,0003,Sabana Grande de Boyá,7108,Sabana Grande de Boya,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación ,1.5.1,Ventas de bienes y servicios,100000
2024,03,Marzo,09,Región Higuamo,29,Monte Plata,0003,Sabana Grande de Boyá,7108,Sabana Grande de Boya,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.3,Impuestos sobre la propiedad ,1700
2024,03,Marzo,09,Región Higuamo,29,Monte Plata,0003,Sabana Grande de Boyá,7108,Sabana Grande de Boya,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos internos sobre mercancías y servicios,33000
